CustID,Name,State,City,District
1752,Ami,IL,Atlanta,San Bart District
1753,Jake,AL,Santa Clara,East Baton District
1754,Bn,CT,San Antonio,OVO District
1755,Ami,UT,Santa Maria,Redlight District
1756,Heath,TN,North Charleston,East Baton District
1757,Brock,NV,Houma,East Baton District
1758,Ami,MN,Billings,West Turtle District
1759,Elle,OH,Las Cruces,OVO District
1760,Margret,NY,Potomic,Ten10 District
1761,Jack,DEMO,Newport News,West Turtle District
1762,Blake,TX,Elk Grove,South Lake District
1763,Joy,AR,Detroit,East Baton District
1764,Rose,MI,Ann Arbor,Moore District
1765,Logan,IA,Manchester,Redlight District
1766,Kent,DC,North Charleston,San Bart District
1767,Tess,WA,Ann Arbor,South Lake District
1768,Gwen,HI,Austin,West Turtle District
1769,Sandy,NH,Elk Grove,Moore District
1770,Elle,TX,Newport News,Ten10 District
1771,Sandy,DEMO,Las Cruces,Ten10 District
1772,Ami,AS,Vacaville,Moore District
1773,Peter,NC,Austin,San Bart District
1774,Billy,MA,Dallas,Moore District
1775,Blake,GU,Chamblee,OVO District
1776,Chanze,OH,Newark,South Lake District
1777,Todd,ND,Elk Grove,South Lake District
1778,Margret,MI,Houma,East Baton District
1779,Cane,WA,Chamblee,Redlight District
1780,Kim,MI,Raleigh,East Baton District
1781,Ross,SD,Elk Grove,Ten10 District
1782,Clark,AS,Santa Rosa,South Lake District
1783,Pete,MN,San Antonio,Redlight District
1784,Liv,NC,Miami,OVO District
1785,Brock,ND,Dallas,Ten10 District
1786,Cane,ND,Billings,Moore District
1787,Jane,IL,Potomic,Redlight District
1788,Sandy,AK,Vacaville,Redlight District
1789,Joy,HI,Vallejo,OVO District
1790,Joy,PA,Rochester,Moore District
1791,Logan,PR,Santa Clara,East Baton District
1792,Blake,IN,Santa Maria,West Turtle District
1793,Joy,LA,Montego,Redlight District
1794,Ross,IA,Springfield,East Baton District
1795,Jane,HI,Newport News,Ten10 District
1796,Rently,ND,Edison,South Lake District
1797,Rose,GA,Houma,West Turtle District
1798,Kent,DC,Springfield,West Turtle District
1799,Grace,MT,Vacaville,East Baton District
1800,Clark,WY,Santa Rosa,Moore District
1801,Joy,GA,Rochester,Moore District
1802,Kelly,AK,Chamblee,Ten10 District
1803,Peter,MT,Vacaville,Moore District
1804,Kelly,NC,Newport News,South Lake District
1805,Elle,PR,Vallejo,San Bart District
1806,Gwen,KSCM,Elk Grove,Moore District
1807,Kent,MA,Elk Grove,South Lake District
1808,Jake,LA,Santa Clara,OVO District
1809,Callie,FL,Santa Clara,Moore District
1810,Jean,DC,Chamblee,Ten10 District
1811,Tess,LA,Austin,San Bart District
1812,Heath,WV,Santa Clara,East Baton District
1813,Sandy,ND,Newport News,Moore District
1814,Billy,AS,Austin,Ten10 District
1815,Tess,MI,Elk Grove,East Baton District
1816,Drake,SC,Newport News,Moore District
1817,Donald,MD,Dallas,San Bart District
1818,Grant,AS,Austin,South Lake District
1819,Rently,ID,Billings,Ten10 District
1820,Heath,ME,ShrevportEl Paso,East Baton District
1821,Peter,FL,Potomic,South Lake District
1822,Donald,TN,North Charleston,South Lake District
1823,Gail,NC,Las Cruces,Redlight District
1824,Rose,PA,Houma,Redlight District
1825,Cane,LA,Elk Grove,West Turtle District
1826,Peter,UT,Santa Maria,San Bart District
1827,Kent,WV,Potomic,East Baton District
1828,Faye,OH,Vallejo,Redlight District
1829,Rently,HI,ShrevportEl Paso,Ten10 District
1830,Blake,WI,Ann Arbor,East Baton District
1831,Paige,OR,Chamblee,West Turtle District
1832,Blake,VI,Reno,Moore District
1833,Ross,CO,Edison,Ten10 District
1834,Kelly,NJ,Newark,Redlight District
1835,Logan,MI,Elk Grove,OVO District
1836,Jean,ME,ShrevportEl Paso,Moore District
1837,Gwen,MA,Vallejo,South Lake District
1838,Jake,IA,Billings,Moore District
1839,Ruth,SD,Edison,South Lake District
1840,Grant,WV,Reno,San Bart District
1841,Grant,RI,Miami,South Lake District
1842,Ami,NJ,Austin,Redlight District
1843,Ami,CA,Houma,Moore District
1844,Kate,VI,Springfield,Redlight District
1845,Joy,TN,Springfield,South Lake District
1846,Chad,PA,Chamblee,OVO District
1847,Bn,OK,Billings,Ten10 District
1848,Chanze,LA,Santa Clara,OVO District
1849,Grace,VA,Santa Rosa,San Bart District
1850,Jean,VA,Vallejo,San Bart District
1851,Callie,VI,Santa Maria,San Bart District
1852,Doath,NC,Vallejo,San Bart District
1853,Doath,AK,Reno,East Baton District
1854,Gail,RI,Springfield,Ten10 District
1855,Kent,MS,Miami,OVO District
1856,Cane,WY,Edison,West Turtle District
1857,Kent,MT,Vallejo,South Lake District
1858,Grace,TN,Detroit,Ten10 District
1859,Jake,DEMO,Chamblee,Ten10 District
1860,Callie,IL,Newport News,OVO District
1861,Chad,AR,Montego,Ten10 District
1862,Cane,AR,North Charleston,Moore District
1863,Ami,VT,San Antonio,Ten10 District
1864,Liv,HI,Ann Arbor,San Bart District
1865,Cole,TX,Manchester,East Baton District
1866,Marcy,CO,Dallas,San Bart District
1867,Donald,TN,Reno,San Bart District
1868,Bn,SC,Houma,East Baton District
1869,Ami,AZ,Springfield,South Lake District
1870,Gail,OR,Newark,Moore District
1871,Jake,NJ,Elk Grove,East Baton District
1872,Jean,VA,Edison,Ten10 District
1873,Nelly,AK,Springfield,West Turtle District
1874,Clark,IL,Raleigh,South Lake District
1875,Grant,IA,Manchester,East Baton District
1876,Sandy,MI,Rochester,East Baton District
1877,Todd,ND,Atlanta,Moore District
1878,Paige,GU,Montego,Ten10 District
1879,Grace,KSCM,Chamblee,San Bart District
1880,Elle,RI,Montego,OVO District
1881,Todd,MT,Chamblee,San Bart District
1882,Kate,CT,Atlanta,OVO District
1883,Callie,OR,Vacaville,West Turtle District
1884,Brock,NM,Vacaville,Redlight District
1885,Gwen,DEMO,Potomic,Moore District
1886,Heath,ME,Santa Maria,Ten10 District
1887,Kelly,OH,Miami,Ten10 District
1888,Callie,UT,Dallas,East Baton District
1889,Logan,MS,Chamblee,San Bart District
1890,Brock,GA,Chamblee,OVO District
1891,Nelly,MT,Detroit,San Bart District
1892,Joy,VI,Santa Maria,Ten10 District
1893,Clark,MI,ShrevportEl Paso,West Turtle District
1894,Todd,WI,Santa Clara,West Turtle District
1895,Bn,NC,ShrevportEl Paso,San Bart District
1896,Jean,GA,Manchester,San Bart District
1897,Chad,OR,Reno,OVO District
1898,Margret,LA,North Charleston,Ten10 District
1899,Callie,GA,Elk Grove,West Turtle District
1900,Eve,NY,Austin,Moore District
1901,Sandy,OR,ShrevportEl Paso,OVO District
1902,Billy,IN,Edison,South Lake District
1903,Bn,MI,Springfield,South Lake District
1904,Billy,MI,Santa Maria,West Turtle District
1905,Vince,UT,Atlanta,West Turtle District
1906,Elle,ID,Raleigh,OVO District
1907,Drake,AR,Manchester,Ten10 District
1908,Ross,VT,Newark,San Bart District
1909,Faye,TN,Atlanta,San Bart District
1910,Kim,TN,Elk Grove,West Turtle District
1911,Rose,TX,Detroit,South Lake District
1912,Kate,IA,Elk Grove,East Baton District
1913,Pete,NY,Newark,Ten10 District
1914,Jean,DEMO,Houma,Moore District
1915,Rently,NH,Reno,San Bart District
1916,Bn,AL,North Charleston,East Baton District
1917,Cane,TX,Potomic,East Baton District
1918,Drake,MI,Manchester,East Baton District
1919,Vince,ND,Raleigh,East Baton District
1920,Sandy,VT,Billings,Moore District
1921,Peter,ID,Vacaville,Ten10 District
1922,Cole,LA,Springfield,OVO District
1923,Kate,DEMO,Detroit,Redlight District
1924,Brock,TN,Newark,San Bart District
1925,Jack,AZ,Potomic,South Lake District
1926,Vince,MD,Newark,West Turtle District
1927,Jean,SD,Reno,Moore District
1928,Cole,MS,Chamblee,Moore District
1929,Joy,LA,Dallas,Ten10 District
1930,Tess,AZ,Dallas,Redlight District
1931,Chanze,SC,Santa Clara,Redlight District
1932,Ruth,AL,ShrevportEl Paso,East Baton District
1933,Kent,SC,Reno,South Lake District
1934,Ross,NY,Manchester,Ten10 District
1935,Gail,WI,Newport News,West Turtle District
1936,Ruth,MS,Las Cruces,Ten10 District
1937,Logan,MD,Potomic,South Lake District
1938,Kim,CO,Austin,Ten10 District
1939,Ami,NH,Ann Arbor,East Baton District
1940,Donald,WY,Vallejo,Redlight District
1941,Ami,DC,Chamblee,East Baton District
1942,Vince,TN,Santa Maria,East Baton District
1943,Marcy,AK,Potomic,West Turtle District
1944,Chad,AR,Santa Maria,Moore District
1945,Peter,AR,Vacaville,Moore District
1946,Trent,MA,Santa Rosa,Redlight District
1947,Ami,ID,Vacaville,Ten10 District
1948,Clark,WI,Miami,West Turtle District
1949,Nelly,FL,Reno,OVO District
1950,Vince,NETT,Santa Rosa,South Lake District
1951,Donald,ID,Santa Rosa,Ten10 District
1952,Ami,AZ,Houma,East Baton District
1953,Nelly,MA,Montego,South Lake District
1954,Joy,GA,Vallejo,Redlight District
1955,Clark,ID,Rochester,South Lake District
1956,Clark,SC,Santa Maria,South Lake District
1957,Paige,CT,Montego,Moore District
1958,Kent,CA,Elk Grove,West Turtle District
1959,Kate,IL,Dallas,South Lake District
1960,Grace,WY,Las Cruces,West Turtle District
1961,Gwen,GU,Las Cruces,South Lake District
1962,Peter,WI,Atlanta,OVO District
1963,Kim,WV,Springfield,West Turtle District
1964,Jake,MD,Edison,Ten10 District
1965,Brock,KSCM,Atlanta,San Bart District
1966,Jack,AL,Raleigh,San Bart District
1967,Pete,WY,Montego,Ten10 District
1968,Rently,MI,Raleigh,South Lake District
1969,Heath,OR,Austin,OVO District
1970,Drake,PR,Manchester,South Lake District
1971,Jack,TN,Potomic,San Bart District
1972,Kent,MD,Reno,Ten10 District
1973,Kent,NETT,Newark,West Turtle District
1974,Jack,NY,Santa Maria,West Turtle District
1975,Cane,WV,Detroit,San Bart District
1976,Jane,ND,Edison,Redlight District
1977,Heath,WI,Santa Rosa,San Bart District
1978,Billy,MA,ShrevportEl Paso,West Turtle District
1979,Chad,DEMO,Vacaville,OVO District
1980,Callie,SC,Austin,South Lake District
1981,Nelly,HI,ShrevportEl Paso,Moore District
1982,Brock,IL,Billings,San Bart District
1983,Sandy,IN,Santa Clara,Ten10 District
1984,Joy,NH,Santa Rosa,West Turtle District
1985,Drake,NM,Vallejo,San Bart District
1986,Rose,WI,Edison,South Lake District
1987,Ami,NH,Santa Rosa,Ten10 District
1988,Jean,GU,Edison,South Lake District
1989,Callie,HI,Elk Grove,OVO District
1990,Heath,SD,Springfield,San Bart District
1991,Nelly,UT,Austin,East Baton District
1992,Peter,AR,Manchester,OVO District
1993,Ami,ME,Rochester,South Lake District
1994,Logan,MD,Ann Arbor,South Lake District
1995,Kate,AK,Ann Arbor,Ten10 District
1996,Rently,IN,Montego,Moore District
1997,Tess,NH,Springfield,East Baton District
1998,Jane,KSCM,Dallas,Moore District
1999,Clark,SD,North Charleston,OVO District
2000,Brock,MT,Santa Rosa,Moore District
2001,Peter,FL,Newport News,South Lake District
2002,Callie,GA,Miami,San Bart District
2003,Ross,IN,Houma,South Lake District
2004,Kelly,AL,Potomic,Redlight District
2005,Ami,NV,Detroit,Redlight District
2006,Liv,GU,Springfield,West Turtle District
2007,Kate,NC,North Charleston,Redlight District
2008,Ruth,WA,Springfield,South Lake District
2009,Donald,CA,Newport News,Ten10 District
2010,Jake,NY,Houma,South Lake District
2011,Jean,IA,Santa Rosa,West Turtle District
2012,Ami,NH,Santa Clara,OVO District
2013,Jack,UT,Montego,South Lake District
2014,Joy,ND,Elk Grove,West Turtle District
2015,Grace,MS,Miami,East Baton District
2016,Jack,PA,Santa Maria,Redlight District
2017,Donald,AS,Vacaville,San Bart District
2018,Donald,VT,Billings,South Lake District
2019,Doath,HI,Rochester,OVO District
2020,Rose,OK,Newark,Moore District
2021,Jack,ME,San Antonio,Redlight District
2022,Blake,ID,Potomic,East Baton District
2023,Elle,NM,Billings,East Baton District
2024,Margret,OR,Houma,Ten10 District
2025,Grace,GA,Chamblee,Ten10 District
2026,Kelly,WI,Newark,South Lake District
2027,Sandy,HI,Manchester,Moore District
2028,Callie,NY,Santa Rosa,East Baton District
2029,Clarence,VI,Potomic,San Bart District
2030,Trent,LA,Ann Arbor,Moore District
2031,Cole,CA,San Antonio,Moore District
2032,Kelly,GU,Manchester,Ten10 District
2033,Jane,NM,Manchester,South Lake District
2034,Kent,AK,Houma,Redlight District
2035,Sandy,TN,Manchester,South Lake District
2036,Donald,NV,Santa Maria,San Bart District
2037,Paige,MS,Billings,West Turtle District
2038,Tess,AZ,Reno,Ten10 District
2039,Marcy,IN,Newark,Moore District
2040,Jean,NETT,San Antonio,Ten10 District
2041,Logan,AK,Ann Arbor,East Baton District
2042,Todd,RI,Las Cruces,West Turtle District
2043,Kim,ME,Edison,East Baton District
2044,Kim,NC,Potomic,Moore District
2045,Marcy,NJ,Santa Clara,East Baton District
2046,Clarence,NM,Newport News,Ten10 District
2047,Faye,VT,Chamblee,South Lake District
2048,Kelly,SC,Dallas,San Bart District
2049,Chad,VI,Reno,San Bart District
2050,Grace,AS,ShrevportEl Paso,East Baton District
2051,Liv,OK,Santa Rosa,San Bart District
2052,Peter,PR,Newark,East Baton District
2053,Grant,NV,Atlanta,San Bart District
2054,Brock,GA,Billings,East Baton District
2055,Jane,NM,Montego,Moore District
2056,Jake,AK,Montego,OVO District
2057,Jack,IN,Houma,OVO District
2058,Doath,VI,Santa Rosa,Moore District
2059,Callie,HI,Atlanta,East Baton District
2060,Drake,GU,Potomic,South Lake District
2061,Drake,AL,Dallas,South Lake District
2062,Clark,MN,Elk Grove,West Turtle District
2063,Grant,OK,Miami,West Turtle District
2064,Drake,NC,Edison,Ten10 District
2065,Trent,AR,Santa Clara,Redlight District
2066,Margret,UT,Dallas,West Turtle District
2067,Chad,TN,Newark,OVO District
2068,Faye,DC,Miami,Moore District
2069,Nelly,FL,Rochester,Redlight District
2070,Brock,OR,Houma,South Lake District
2071,Pete,VA,Rochester,Redlight District
2072,Tess,PR,Dallas,Ten10 District
2073,Jake,WA,Chamblee,OVO District
2074,Sandy,ND,Austin,San Bart District
2075,Bn,TX,Elk Grove,West Turtle District
2076,Clark,PA,San Antonio,West Turtle District
2077,Jake,KSCM,Newport News,San Bart District
2078,Nelly,VA,Raleigh,West Turtle District
2079,Brock,IL,Newport News,Ten10 District
2080,Ruth,VT,Vacaville,South Lake District
2081,Liv,LA,ShrevportEl Paso,Moore District
2082,Cole,MD,Atlanta,San Bart District
2083,Brock,KSCM,Potomic,San Bart District
2084,Peter,CT,Billings,East Baton District
2085,Blake,VT,Manchester,West Turtle District
2086,Joy,NY,ShrevportEl Paso,Moore District
2087,Jack,NV,Manchester,Moore District
2088,Rose,PR,Santa Clara,South Lake District
2089,Trent,HI,Elk Grove,San Bart District
2090,Drake,WI,Elk Grove,San Bart District
2091,Todd,KSCM,Atlanta,South Lake District
2092,Clarence,AR,Detroit,Moore District
2093,Billy,GA,ShrevportEl Paso,Moore District
2094,Ross,SC,San Antonio,Redlight District
2095,Gail,AR,Newark,Redlight District
2096,Donald,WY,Austin,South Lake District
2097,Margret,VT,Miami,South Lake District
2098,Ruth,GU,Chamblee,Moore District
2099,Brock,FL,Miami,Ten10 District
2100,Liv,WV,Newark,Ten10 District
2101,Chanze,LA,Houma,Moore District
2102,Ami,TN,Edison,South Lake District
2103,Clarence,UT,Ann Arbor,OVO District
2104,Kate,IL,Santa Maria,Redlight District
2105,Elle,ID,Springfield,OVO District
2106,Jane,MI,Santa Clara,East Baton District
2107,Ruth,OK,Santa Rosa,San Bart District
2108,Sandy,MA,Edison,South Lake District
2109,Peter,MT,Ann Arbor,South Lake District
2110,Eve,NH,Potomic,Moore District
2111,Heath,KSCM,Dallas,East Baton District
2112,Gail,NC,Montego,San Bart District
2113,Grace,HI,Vacaville,OVO District
2114,Sandy,MS,Vacaville,South Lake District
2115,Ross,AL,ShrevportEl Paso,San Bart District
2116,Grace,DC,Austin,OVO District
2117,Margret,MN,Vallejo,San Bart District
2118,Faye,KSCM,Elk Grove,West Turtle District
2119,Cane,UT,Raleigh,San Bart District
2120,Jane,MA,Elk Grove,OVO District
2121,Blake,OR,Detroit,West Turtle District
2122,Billy,NM,ShrevportEl Paso,Moore District
2123,Gwen,SD,Atlanta,South Lake District
2124,Logan,IN,Houma,Redlight District
2125,Faye,OR,Edison,Moore District
2126,Ami,MI,Dallas,South Lake District
2127,Eve,WY,Miami,San Bart District
2128,Pete,PR,Elk Grove,Ten10 District
2129,Brock,ME,Rochester,OVO District
2130,Grant,UT,Las Cruces,Redlight District
2131,Pete,FL,Rochester,East Baton District
2132,Kim,TX,Elk Grove,San Bart District
2133,Faye,NV,ShrevportEl Paso,West Turtle District
2134,Todd,CT,Billings,Ten10 District
2135,Brock,CA,Montego,West Turtle District
2136,Clarence,MD,Manchester,OVO District
2137,Eve,CO,Potomic,San Bart District
2138,Billy,AK,Santa Clara,West Turtle District
2139,Jean,CT,Las Cruces,Ten10 District
2140,Chanze,NM,Chamblee,Ten10 District
2141,Vince,MA,Santa Rosa,OVO District
2142,Nelly,MI,Potomic,South Lake District
2143,Nelly,WI,Santa Rosa,OVO District
2144,Blake,NH,Houma,West Turtle District
2145,Billy,SD,Billings,South Lake District
2146,Clarence,AR,Austin,East Baton District
2147,Gwen,MD,Potomic,West Turtle District
2148,Paige,NM,Manchester,South Lake District
2149,Gwen,ND,Vacaville,West Turtle District
2150,Joy,AR,Raleigh,West Turtle District
2151,Rently,AR,Newport News,East Baton District
2152,Heath,DC,Manchester,Ten10 District
2153,Heath,WV,Newark,East Baton District
2154,Rently,GA,Potomic,South Lake District
2155,Logan,WA,Chamblee,West Turtle District
2156,Logan,PR,Newark,OVO District
2157,Chanze,MS,Montego,Ten10 District
2158,Gwen,TN,Manchester,OVO District
2159,Heath,WI,Billings,OVO District
2160,Joy,AS,Newark,South Lake District
2161,Blake,DC,Reno,Moore District
2162,Brock,WA,Atlanta,South Lake District
2163,Brock,ND,Manchester,OVO District
2164,Gail,HI,Houma,West Turtle District
2165,Ross,MS,Dallas,Redlight District
2166,Gail,TN,Elk Grove,West Turtle District
2167,Jake,ME,Miami,Redlight District
2168,Blake,HI,Vallejo,West Turtle District
2169,Gail,PR,Austin,Ten10 District
2170,Ami,MS,Billings,OVO District
2171,Blake,AS,Newport News,Moore District
2172,Jane,NJ,ShrevportEl Paso,Moore District
2173,Jack,LA,Elk Grove,Moore District
2174,Blake,GU,Raleigh,Redlight District
2175,Grant,NY,Las Cruces,West Turtle District
2176,Ross,SD,Reno,South Lake District
2177,Rose,VI,Santa Rosa,East Baton District
2178,Ruth,AZ,Austin,Ten10 District
2179,Kelly,NJ,Chamblee,East Baton District
2180,Ruth,NJ,Springfield,Ten10 District
2181,Paige,CA,Ann Arbor,South Lake District
2182,Jake,VT,Santa Maria,East Baton District
2183,Doath,NM,Santa Rosa,OVO District
2184,Billy,MN,Austin,OVO District
2185,Kent,NC,ShrevportEl Paso,OVO District
2186,Ross,UT,Newark,Redlight District
2187,Donald,MA,Billings,Moore District
2188,Grace,MT,Santa Clara,South Lake District
2189,Ruth,VA,Detroit,Moore District
2190,Chanze,HI,Atlanta,East Baton District
2191,Chanze,VT,Atlanta,OVO District
2192,Todd,FL,Elk Grove,San Bart District
2193,Faye,CO,Ann Arbor,Ten10 District
2194,Blake,ID,Billings,Ten10 District
2195,Tess,OR,Newark,Moore District
2196,Todd,WY,Austin,OVO District
